,True_Label,LSTM_5,LSTM_20,LSTM_60,LSTM_120,VIT_5,VIT_20,VIT_60,VIT_120
709,0,0.6281691,0.58039916,0.55691624,0.56133133,0.10785276,0.08567838,0.10183911,0.089017026
710,1,0.62505925,0.5798058,0.5571181,0.5614671,0.10407225,0.08633359,0.103275865,0.0823034
711,1,0.59608257,0.57966393,0.55727774,0.56160474,0.3116973,0.09465835,0.09887022,0.08305196
712,0,0.569357,0.58027756,0.5575665,0.5617333,0.112034954,0.08742785,0.10138328,0.07825211
713,0,0.5421351,0.5813099,0.55779827,0.5618725,0.10706048,0.085469276,0.10331964,0.0805606
714,0,0.5357071,0.58294564,0.55803055,0.5620235,0.10291707,0.079802215,0.10573365,0.084099084
715,0,0.53482974,0.5848092,0.558218,0.5621755,0.11460621,0.08586182,0.112838715,0.09080295
716,1,0.5355211,0.5875273,0.5583409,0.5622813,0.12674858,0.07818643,0.09576657,0.084379844
717,1,0.56097555,0.5905401,0.5585299,0.56236976,0.13610892,0.08922935,0.09788375,0.079772994
718,1,0.5829216,0.5944749,0.5587498,0.56244826,0.09929623,0.09142778,0.09755438,0.083602704
719,1,0.5842976,0.5993749,0.55886775,0.56249577,0.10743181,0.103695124,0.102532364,0.077527344
720,1,0.5772084,0.6058379,0.5589214,0.5625073,0.10583569,0.088734135,0.1110046,0.0958251
721,1,0.5628451,0.6116569,0.55893445,0.5624723,0.11602116,0.08170712,0.11293508,0.10831025
722,0,0.56060153,0.61701494,0.5588778,0.5624798,0.097711295,0.08172605,0.1060375,0.08652612
723,0,0.5645362,0.6215861,0.55884594,0.5624804,0.107483506,0.081545606,0.10735791,0.090113536
724,0,0.56551635,0.6209965,0.5588157,0.5624825,0.114233725,0.09850393,0.10810987,0.091329806
725,1,0.5643261,0.6120656,0.5588113,0.5624785,0.10715353,0.15686187,0.37706012,0.08819211
726,1,0.5611231,0.5949475,0.55883956,0.56247735,0.111599505,0.079906814,0.11550529,0.09160388
727,0,0.5648653,0.57582927,0.55887675,0.5624675,0.10923263,0.08653844,0.10661037,0.0842624
728,0,0.5839511,0.566917,0.5589607,0.56246686,0.11754762,0.08183958,0.10885259,0.0863534
729,0,0.5846023,0.57498777,0.55909425,0.56250864,0.10511901,0.07892536,0.10659004,0.086906135
730,1,0.5799651,0.58288586,0.55925053,0.56254804,0.100565106,0.08619073,0.104459934,0.1514393
731,0,0.58492523,0.59481466,0.55945337,0.5625673,0.110582724,0.084168285,0.17946339,0.0856764
732,0,0.60196173,0.604069,0.5596805,0.5625751,0.105414174,0.079840526,0.11459659,0.081357576
733,0,0.61600465,0.6095199,0.5599732,0.562602,0.11323423,0.09219895,0.11250125,0.0781286
734,0,0.6060491,0.6126133,0.56023276,0.5626398,0.128068,0.079279475,0.107883275,0.11843828
735,0,0.59937376,0.6139401,0.56054556,0.56270754,0.110771395,0.0794087,0.103549115,0.0806959
736,1,0.60480106,0.6169404,0.560875,0.5627785,0.11675501,0.07555724,0.11665786,0.08854166
737,1,0.61496127,0.6213068,0.5611919,0.56286037,0.10458302,0.4769308,0.101461135,0.08684945
738,1,0.60561776,0.62626404,0.5614566,0.56294096,0.097467124,0.07896021,0.10737876,0.097756244
739,0,0.58612776,0.6306138,0.56172293,0.563028,0.15900967,0.09038881,0.64410186,0.08563639
740,1,0.5636425,0.63486403,0.5620421,0.5631317,0.107544735,0.09260926,0.11154026,0.078265786
