,Data_Frame_Name,No_Trade,Winning_Ratio,Profit_Average,Loss_Average,Payoff_Ratio,Profit_Factor,MDD,MDD(portfolio),Max_Holding_Period,Mean_Holding_Period,Max_Profit,Max_Profit_Return,Max_Loss,Max_Loss_Return,Max_Cum_Profit,Max_Cum_Profit_Return,Max_Cum_Loss,Max_Cum_Loss_Return,Last_Cumulative,Last_Cumulative_Return,Max_Portfolio_Profit,Max_Portfolio_Profit_Return,Max_Portfolio_Loss,Max_Portfolio_Loss_Return
57,KS11_LSTM_1day_20,5,0.8,113.70996124999999,-194.52001900000005,0.5845668833190889,2.3382675332763556,-8.941229097737601,-13.475797949057233,40,14.26126126126126,192.73999000000003,11.305989633109707,-194.52001900000005,-8.941229097737606,132.28979600000002,6.080779651419692,-194.52001900000005,-8.941229097737606,132.28979600000002,6.080779651419692,260.3198259999999,11.96575660908808,-213.820068,-9.828367401515795
58,KS11_LSTM_1day_60,2,1.0,636.2650145,,0.0,-inf,0.0,-23.614582856570788,57,29.0,965.199951,50.57984147337808,307.330078,16.10516723414226,307.330078,16.105167234142264,307.330078,16.105167234142264,307.330078,16.105167234142264,307.330078,16.105167234142264,-450.630005,-23.61458285657079
59,KS11_LSTM_1day_120,3,1.0,701.3966473333334,,0.0,-inf,0.0,-9.490795148307418,117,51.27857142857143,1282.27002,80.58509675004382,10.45996100000002,0.4808801783348685,821.919922,37.78646963103787,10.45996100000002,0.4808801783348684,821.919922,37.78646963103787,856.790039,39.389568158988176,-123.09997500000009,-5.659326830283381
60,KS11_VIT_1day_5,37,0.7027027027027027,64.86423915384613,-99.78090609090908,0.6500666479691932,1.5365211679271842,-35.79604732024811,-37.60153912573478,11,3.8516129032258064,244.529908,12.623439551368582,-560.8400879999999,-27.234103653003604,522.2703869999996,23.99632413913263,-723.819825,-33.25674893956848,522.2703869999996,23.99632413913263,588.8802509999996,27.056792293547716,-764.6698000000001,-35.13364884730816
61,KS11_VIT_1day_20,24,0.625,64.07935393333331,-75.04778366666667,0.8538473863258786,1.4230789772097978,-25.86358888245821,-41.24599850038594,34,8.016304347826088,195.080078,7.671166906224526,-336.65002400000003,-16.34755047752962,219.1503919999996,10.075092974736325,-555.4598380000002,-25.536388324516384,219.1503919999996,10.075092974736325,285.76025599999963,13.137376216440696,-843.0698230000003,-38.75880290882398
62,KS11_VIT_1day_60,16,0.6875,112.39816018181818,-119.28403319999998,0.9422733048719399,2.073001270718268,-23.39497873320112,-35.915505740124985,79,21.113300492610836,397.8498540000001,16.070715020773118,-300.929932,-14.749876791594255,242.1097420000001,11.234425534232797,-420.7398670000002,-19.523256957972848,242.1097420000001,11.234425534232797,639.9595960000001,29.69553544929102,-702.3898910000003,-32.59243870673073
63,KS11_VIT_1day_120,12,0.5833333333333334,150.68861599999997,-74.60595680000006,2.0197933578408294,2.827710700977161,-9.039742551202867,-32.609542132539424,48,17.226244343891402,262.6301269999999,12.309941010086249,-125.18994100000008,-5.612427459816637,434.2304689999996,19.963059649185404,-196.62976100000012,-9.039742551202862,434.2304689999996,19.963059649185404,681.7905279999995,31.344242171807647,-647.2597660000001,-29.756744953739762
64,KS11_Fusion_soft_1day_lgb,20,0.9,72.6539037222222,-215.43487500000015,0.33724300080115693,3.0351870072104123,-17.047403290135698,-29.843196471496313,47,12.166666666666666,191.399903,10.814146658794716,-371.0299070000001,-17.047403290135694,782.0804479999993,35.933601445195585,-371.0299070000001,-17.047403290135694,782.0804479999993,35.933601445195585,876.9005169999991,40.29022048248923,-585.8298330000002,-26.91663726866052
65,KS11_Fusion_soft_1day_SVM,4,0.5,364.9150394999999,-16.369995000000017,22.291701341387064,22.291701341387064,-1.505169305113263,-35.630949555545946,114,43.86666666666667,429.889893,17.592625544396014,-18.89990200000011,-0.8688931291686053,267.2001959999998,12.284106786209954,-32.739990000000034,-1.5051693051132597,267.2001959999998,12.284106786209954,697.0900889999998,32.047615312694624,-712.5699460000001,-32.75927727728114
66,KS11_Fusion_soft_1day_xgb,19,0.5789473684210527,66.28457936363633,-53.07995600000004,1.248768543885686,1.717056747842818,-8.586029694792696,-33.890099219905025,47,15.804195804195805,250.36010799999983,11.772068403342857,-137.33007799999996,-6.668677327015662,190.8408219999992,8.855434671648885,-179.97973600000023,-8.351456348100522,190.8408219999992,8.855434671648885,304.4907249999992,14.129040606210081,-644.3397210000003,-29.89878290119708
67,KS11_Fusion_hard_1day_lgb,27,0.6666666666666666,69.92557788888887,-117.21447744444443,0.5965609318356698,1.1931218636713394,-38.34107292403376,-41.968789920172156,21,4.902255639097745,287.0900879999999,17.832015079242737,-561.5700689999999,-26.930457895272248,110.26000900000008,5.125249544514871,-756.8502199999998,-35.18089904492005,102.05017299999965,4.7436292399169995,203.73010499999964,9.470048454786667,-822.900146,-38.25111785060454
